0.4204629063606262,0.240089550614357,-0.6693710684776306,0.9994139671325684
0.4380430281162262,0.20553183555603027,-0.6287862658500671,0.9984765648841858
0.4500524401664734,0.20606054365634918,-0.6287767291069031,0.9982206225395203
0.46066612005233765,0.2077469825744629,-0.6289916634559631,0.998948872089386
0.3995521664619446,0.21032537519931793,-0.625031590461731,0.9979027509689331
0.3876916766166687,0.21397346258163452,-0.6248767971992493,0.9969872832298279
0.3783573806285858,0.2180153727531433,-0.6252290606498718,0.9974986910820007
0.47723817825317383,0.23067069053649902,-0.410367488861084,0.9986335635185242
0.3660457134246826,0.24753737449645996,-0.38284897804260254,0.995223343372345
0.44782987236976624,0.28060513734817505,-0.5950285196304321,0.9997571110725403
0.40341347455978394,0.28687816858291626,-0.5871949791908264,0.9995386600494385
0.582644522190094,0.48654845356941223,-0.3857462406158447,0.9997690320014954
0.28531724214553833,0.5043652653694153,-0.2639390230178833,0.9977891445159912
0.71824049949646,0.7342125773429871,-0.4505590796470642,0.9943947792053223
0.14508891105651855,0.7272011041641235,-0.3996308147907257,0.9868496656417847
0.8263996839523315,0.9932720065116882,-0.6461451649665833,0.701531708240509
0.01446753740310669,0.934440016746521,-0.7500913739204407,0.6345809698104858
0.879107654094696,1.0748069286346436,-0.7053112983703613,0.4037855565547943
-0.03415036201477051,0.9914173483848572,-0.8066728711128235,0.41310909390449524
0.8425784111022949,1.0997644662857056,-0.7507480382919312,0.47449925541877747
-0.011769711971282959,0.9888876080513,-0.8920877575874329,0.4709987938404083
0.8177766799926758,1.08294677734375,-0.671292245388031,0.5680134296417236
0.012274354696273804,0.9827178716659546,-0.7970662713050842,0.5606533885002136
0.5501894950866699,0.9755824208259583,-0.07403421401977539,0.38263583183288574
0.35794955492019653,1.0249136686325073,0.07646094262599945,0.23183217644691467
0.5450320839881897,1.4008570909500122,0.17097562551498413,0.008449397049844265
0.3645239472389221,1.4151253700256348,0.35383275151252747,0.004819298163056374
0.550112783908844,1.7409182786941528,0.7370575666427612,0.00020703075279016048
0.36259669065475464,1.7420997619628906,0.8108728528022766,0.00012069602234987542
0.5650813579559326,1.7997233867645264,0.7714160680770874,0.0002993824891746044
0.36041459441185,1.7982722520828247,0.8458186388015747,0.0004556243948172778
0.5056543350219727,1.8633166551589966,0.44085755944252014,8.376558980671689e-05
0.38272571563720703,1.8736152648925781,0.47918397188186646,0.00011967786849709228
